translation,reference,source,human_score,metric_score
"Nailonpaita is kudottu Silver - sensors, which the information conveyed in shirt mokkula and there still älypuhelin or taulutietokone.","The nylon shirt has silver sensors knit into it, and from them the data is transmitted to a box which is in the shirt, and from there it goes to a smartphone or to a tablet.","Nailonpaitaan on kudottu hopea-antureita, joista tieto välittyy paidassa olevaan mokkulaan ja sieltä edelleen älypuhelimeen tai taulutietokoneeseen.",-1.09922387502015,0.84370679349052
Part of life - the presentation of the stars at 17,Some of the stars of “It’s Only Life” will be presented at 5 pm,Osa Vain elämää -tähdistä esittelyssä kello 17,-1.07900787785712,0.7621756487339563
Trinidad and Tobago 's national team Jones has pelan nut 35 matches.,He has played 35 matches in the national team of Trinidad and Tobago.,Trinidad ja Tobagon maajoukkueessa Jones on pelannut 35 ottelua.,-0.652414975390205,0.5303395046552446
"Palmer, Chuck series Star Strahovski and Sucker Punch actress Browning did not comment on the hacked photos yesterday.","Palmer, Chuck star Strahovski and Sucker Punch actress Browning yesterday had no comment on the hacked pictures.","Palmer, Chuck-sarjan tähti Strahovski ja Sucker Punch -näyttelijä Browning eivät kommentoineet hakkeroituja kuvia eilen.",0.964398493339209,0.23104157463792918
Apollo invested $1 billion Norwegian Cruise company in 2008.,Apollo made a $1 billion investment in Norwegian Cruise in 2008.,Apollo sijoitti miljardi dollaria Norwegian Cruise -yhtiöön vuonna 2008.,0.761908831727512,0.2848661622447953
"The battle was good, but the defense in the game and pass game Vampula was a little better, saw Wovon coach Teemu Mäkikyrö.","The struggle was good, but in the defence play and pass play Vampula was a bit better, said WoVo’s coach Teemu Mäkikyrö.","Taistelu oli hyvää, mutta puolustuspelissä ja passipelissä Vampula oli hieman parempi, näki WoVon valmentaja Teemu Mäkikyrö.",0.556504615038894,0.26847292459136424
"The Athens games here on the Finns, was reportedly a total of slightly more than 100.","At the Athens games, as far as it’s known, there were little over hundred Finns present.",Ateenan kisoissa suomalaisia oli paikalla tiettävästi yhteensä hiukan yli sata.,-0.257778334576582,0.6736320382093509
"Everyday goods instead, sales have grown by almost 1%. ",The sales of the groceries instead has grown nearly one percent.,Päivittäistavaroiden myynti sen sijaan on kasvanut lähes prosentin.,0.288331129898909,0.3624499130309672
To do all of that.,To do all that.,Tehdä kaikkea tuota.,1.19007262336052,0.1873863157295586
The perspective of wolves howling (also): How a fan of the amount of growth can explain?,A viewpoint to wolves’ howling (too): how can you explain the fan group growth?,Näkökulma susien ulvontaan (kin): Miten fanimäärän kasvun voi selittää?,-0.159201213001481,0.4218293258193774
"Since then, the authorities have been trying to curb the the and uncontrolled use of the Magnus holiday, by reducing the number of participants in the notorious pubs pubs.",Island authorities have since attempted to clamp down on the drunk and disorderly behaviour of Magaluf holiday revellers by minimizing numbers on the notorious alcohol-fuelled bar crawls.,"Saaren viranomaiset ovat siitä lähtien yrittäneet hillitä Magalufin lomailijoiden humaltunutta ja kontrolloimatonta käytöstä pienentämällä pahamaineisten, alkoholinkäryisten pub crawlien osanottajamääriä.",-0.230994456572368,0.6275397872035927
Kneadingtroughs is part of the early evening will be available for media Nelonen Expo - name in pregnant TV trade fair.,Some of the stars are available for media at a TV fair called Nelonen Expo.,Osa tähtistä on alkuillasta median tavattavissa Nelonen Expo -nimeä kantavilla tv-messuilla.,-0.950090075731688,0.6006700409232025
The whole of Ukraine is not at peace.,There is not a peaceful sky over every part of Ukraine.,Koko Ukrainassa ei vallitse rauha.,0.659336199613359,0.518617256936722
"India's new Prime Minister Narendra Modi meets Japanese counterpart Shinzo Abe in Tokyo, to discuss the economic and safety ratio, the first major foreign visit since the election of May.","India's new prime minister, Narendra Modi, is meeting his Japanese counterpart, Shinzo Abe, in Tokyo to discuss economic and security ties, on his first major foreign visit since winning May's election.","Intian uusi pääministeri Narendra Modi tapaa japanilaisen kollegansa Shinzo Aben Tokiossa, keskustellakseen talous- ja turvallisuussuhteista, ensimmäisellä merkittävällä ulkomaanvierailullaan toukokuun vaalivoiton jälkeen.",0.617074371107986,0.3054902502762236
Hull pestas Hernandez was the aggressor in the club record sum,Hull signed striker Hernandez with a record sum for the club,Hull pestasi hyökkääjä Hernandezin seuran ennätyssummalla,-0.785639032056254,0.668901228447694
"The subsequent decade Henry spent on commercials, documentaries, TV series and movie parts, but the Lenny Henry Show in 2008 in the BBC TV sarjansa after he told himself: ""What are you going next, Len - now it seems that just dump site or transport side track.""","Advertisements, documentaries, TV series and parts in films consumed his next decade but after his 2008 BBC series, LennyHenry.tv, he thought: ""What are you going to do next, Len, because it all feels a bit like you're marking time or you're slightly going sideways.""","Sitä seuraavan vuosikymmenen Henry vietti mainosten, dokumenttien, tv-sarjojen ja elokuvaosien parissa, mutta BBC:ssä vuonna 2008 näytetyn LennyHenry.tv-sarjansa jälkeen hän sanoi itselleen: ”Mitä aiot seuraavaksi, Len – nyt näyttää siltä, että poljet vain paikallasi tai kuljet sivuraiteilla”.",-0.413013412853017,0.5882869936570259
"If they don't want to take it to a place and to use the opportunity, so it's not my fault.","If they don’t want to take that position and take advantage of the opportunity, it’s not my fault.","Jos he eivät halua ottaa sitä paikkaa ja käyttää mahdollisuutta hyväksi, niin se ei ole minun vikani.",0.513183799823497,0.38365020960268786
"Apparently, before I came here, I had this idea that has been discussed at the time with health care.","Apparently, before I started here, there has been a such idea, which at that time has been discussed with the healthcare department.","Ilmeisesti ennen minun tuloani on joskus ollut tällainen ajatus, joka on keskusteltu aikanaan terveydenhuollon kanssa.",0.5783759715848,0.368283286421162
The Guardian: Franz Ferdinand and Mogwai support Scottish independence,The Guardian: Franz Ferdinand and Mogwai support Scottish independence,Guardian: Franz Ferdinand ja Mogwai tukevat Skotlannin itsenäisyyttä,1.29689473048746,0.055182998296978245
"Firstly, we will protect our own interests, our economy, the social sector, our companies.","We will first of all protect our own interests, our economy, our social sphere, our businesses.","Ensiksi tulemme suojelemaan omia etujamme, talouttamme, sosiaalisektoria, yrityksiämme.",1.04267720465859,0.2362576091844768
But Sali transferred all the credit for the wolf fans - and did it style:,But Salin gave all the credit to the wolf fans – and did it with style:,Mutta Salin siirsi kaiken kunnian susifaneille - ja teki sen tyylillä:,0.689339042197969,0.2696779649991177
This gesture meant endless patience.,This was to suggest infinite patience.,Tämä ele tarkoitti loputonta kärsivällisyyttä.,0.954665098005893,0.41471285421299503
"Tweet The first contained a defamatory caricature of Travis district attorney Rosemary Lehmberg, who was convicted of drunk driving in April 2013.","The earlier tweet posted an unflattering mock image of Travis County District Attorney Rosemary Lehmberg, who was convicted of drunken driving in April 2013.","Ensimmäinen twiitti sisälsi herjaavan pilakuvan Travisin piiriasianajaja Rosemary Lehmbergistä, joka tuomittiin rattijuopumuksesta huhtikuussa 2013.",0.384683227283181,0.26316913378829543
The vast majority of fire deaths occur in the home.,The fire deaths happen mainly in dwellings.,Valtaosa palokuolemista tapahtuu asunnoissa.,0.928558674022569,0.40301556036960634
"Each student receives hopes for a meal, she says of the YLE.","Every student can have a meal according to her or his wishes, she says to Yle.","Jokainen oppilas saa toiveidensa mukaisen aterian, hän toteaa Ylelle.",-0.123673872759385,0.4798316417857851
I sincerely love this job.,I'm really loving it.,Rakastan vilpittömästi tätä työtä.,0.226029867363823,0.5139629822202472
"The concerns of young people, who had not returned home, and called the police from iltakahdeksalta.",Concerned relatives called police about 8pm when they hadn't returned home.,"Omaiset huolestuivat nuorista, jotka eivät olleet palanneet kotiin, ja soittivat poliisille iltakahdeksalta.",-0.573887151016632,0.6912673744847025
"'It was jazzpianisti Fats wallerin famous song', Kevern told him, and at the same time nature raised two finger at quiet.","""It was a popular song by a jazz pianist called Fats Waller,"" he told her, automatically putting two fingers to his lips.","”Se oli jazzpianisti Fats Wallerin kuuluisa laulu”, Kevern kertoi hänelle, ja nosti samalla luonnostaan kaksi sormea suunsa eteen.",-0.430529929738237,0.7232712406441288
French authorities reported on Sunday. ,The French authorities issued a statement about the arrest on Sunday.,Ranskan viranomaiset tiedottivat asiasta sunnuntaina.,-0.384893335913086,0.4825850735280202
Coincidences happen.,Coincidences happen.,Sattumia tapahtuu.,1.29764276132258,6.892079499702201e-13
In the competition at the well-known personalities or events in images. ,"At that time, you could made it in the contests with pictures featuring famous persons or events.",Silloin kilpailussa pärjäsi tunnetuista henkilöistä tai tapahtumista otetuilla kuvilla.,-0.369543539980317,0.6210680710958257
Finland's all-time most popular soap opera have beautiful and brave return kesätauolta today.,"Finland’s most popular soap opera of all times, “The Bold and the Beautiful”, will be back from the summer pause today.",Suomen kaikkien aikojen suosituin saippuasarja Kauniit ja rohkeat palaa tänään kesätauolta.,-0.549317846744683,0.6562717157438006
"Thousands of Israeli children in the Gaza Strip were returning to school on Monday under the summer bomb, when the rockets and mortars were bombed by the rockets and Hamas, and schools remained closed in the recovery of the region.","Thousands of Israeli children in areas near the Gaza Strip went back to school Monday after spending the summer in bomb shelters as rockets and mortars rained on their communities during the 50-day Israel-Hamas war, while schools in Gaza remained shuttered as the territory recovered from the fighting.","Tuhannet israelilaislapset Gazan kaistan alueella palasivat kouluun maanantaina vietettyään kesä pommisuojissa, kun raketit ja kranaatinheittimet pommittivat heidän yhteisöitään 50 päivää kestäneessä Israelin ja Hamasin sodassa ja koulut pysyivät suljettuina alueen toipuessa taisteluista.",-0.0869018382418362,0.4690622734349103
"In kompakteissa cameras on lcd screen, through which can sommitella image, while in often do not have this action - cameras qualities.","Point-and-shoot cameras have LCDs to help you compose photos, while action cams generally don't.","Kompakteissa kameroissa on LCD-näyttö, jonka avulla voi sommitella kuvaa, kun taas action-kameroissa ei usein ole tätä ominaisuutta.",-0.821540663353345,0.8139786834668622
"Perry has cut $7.5 million in State aid for the government the country's public integrity unit, which operates Travisin in the district of the State and to deal with the public sector's accusations when Lehmberg refused to resign.",Perry cut off $7.5 million in state funds to the state's Public Integrity Unit - which is based in Travis County and prosecutes public corruption in Texas - when Lehmberg refused to resign.,"Perry leikkasi 7,5 miljoonaa dollaria valtion tukia valtion julkisesta loukkaamattomuudesta vastaavalle yksikölle, joka toimii Travisin piirikunnassa ja hoitaa julkisen sektorin syytöksiä, kun Lehmberg kieltäytyi eroamasta.",0.146288572770481,0.49386273817479237
"Arevan according to the press, the recent delays in the projects are mainly due to the fact that acceptance of the reactors automaatiojärjestelmä has been applied for.","In a statement, Areva says the latest delays in the project are mainly due to the fact that an acceptance for the reactor’s automation systems has been applied for.","Arevan tiedotteen mukaan projektin viimeaikaiset viivästymiset ovat johtuneet pääosin siitä, että reaktorin automaatiojärjestelmille on haettu hyväksyntää.",-0.196044690477906,0.4214228112298461
"Itkonen, not necessarily a good question to answer, which promised to be very good for the species.","Mr Itkonen thinks it’s a good question, and doesn’t necessarily reply in a way that would be a good sign for those sports.","Itkonen pitää kysymystä hyvänä, eikä välttämättä anna vastausta, joka lupaisi kovin hyvää lajeille.",-1.0520264820149,0.680819837572187
"The past is there, so we can forget about it.",The past exists in order that we forget it.,"Menneisyys on olemassa, jotta voimme unohtaa sen.",0.679065321846358,0.48878591760441126
Try to get close to the subject.,Get close to your subjects.,Yritä päästä lähelle kuvattavaa kohdetta.,0.904396943202832,0.5441337567915185
"If the opening loss to the United States had been expected, belongs to Ukraine again in those countries, which Finland should continue to take place the necessary profits.","If the opening defeat against US was no surprise, Ukraine is instead one of those countries from which Finland should snatch wins in order to be qualified.","Jos avaustappio Yhdysvalloille oli odotettu, kuuluu Ukraina taas niihin maihin, joilta Suomen pitäisi ottaa jatkopaikkaan tarvittavia voittoja.",-0.0785328136708816,0.629455889061433
"Basket and air on the ball playing, on average, or slightly more than the hundreds of thousands of viewers.","In average, in basketball and volleyball, the matches are played for hundreds of or little over one thousand spectators.",Kori- ja lentopallossa pelataan keskimäärin sadoille tai hiukan yli tuhannelle katsojalle.,-0.586499443799917,0.6554852665135649
"Vampula väänsi five a drawn - out during the match, to the profits 3-2.",Vampula bent the match that had stretched to five sets into a 3-2 win.,Vampula väänsi viiteen erään venyneen ottelun 3-2 voitoksi.,-0.835942947730459,0.7324948622986039
"Hernandez struck 14 touchdowns last season, when Palermo won the Serie B and rose to the majors in Italy.","Hernandez scored 14 goals in the last season, when Palermo won the Serie B and moved up to Italian main series.","Hernandez iski viime kaudella 14 maalia, kun Palermo voitti Serie B:n ja nousi Italian pääsarjaan.",0.50797592200368,0.32681680097082705
"He would have been able to say nut "" "" I love you, but it was still too early for that.","He could have said, ""I love you,"" but it was too soon for that.","Hän olisi voinut sanoa ”Rakastan sinua”, mutta oli vielä liian aikaista sille.",-0.0485100495826103,0.567606160159529
"We only appear on Howard Jacob Log received praise from the new novel, which tells the love and j - literally.",Exclusive extract from Howard Jacobson's acclaimed new novel about love and the letter 'J',"Vain meillä ilmestyvä ote Howard Jacobsonin kiitosta saaneesta uudesta romaanista, joka kertoo rakkaudesta ja j-kirjaimesta",-0.508157093538109,0.7995666642701603
"In addition, should review all that alkusammutusväline are easily, use.","Moreover, everyone should check that the first attack firefighting equipment is easily available.","Lisäksi kaikkien tulisi tarkistaa, että alkusammutusvälineet ovat helposti otettavissa käyttöön.",-1.22543155499887,0.7984882236811859
E-books,E-books,E-kirjat,1.29410706352899,7.485789765837582e-13
"Rovaniemi town wants to strengthen the arms' car park behind the action of the park, which is located next to the hotel Pohjan Court of Appeal.","The city of Rovaniemi wants to confirm with a local detailed plan the sled parking activity in Friendship Park, located next to Hotel Pohjanhovi.","Rovaniemen kaupunki haluaa vahvistaa asemakaavalla kelkkaparkkitoiminnan Ystävyydenpuistossa, joka sijaitsee hotelli Pohjanhovin vieressä.",-0.46999031940677,0.4656975772676964
I think the exhibition.,I like being an actor.,Pidän näyttelemisestä –,-1.28203437679174,0.6328142083107025
"The Prestige Cruises, which is also being driven Oceania, Miami and Regency brändinimillä, which is a total of eight cruise ships, and the route map covers over Scandinavia, Russia, the Mediterranean, of North America, Asia, Africa and South America.","Prestige Cruises, also based in Miami, operates under the Oceania and Regent brands, which together have eight cruise ships traveling to Scandinavia, Russia, the Mediterranean, North America, Asia, Africa and South America.","Prestige Cruises, joka toimii niinikään Miamista, seilaa Oceania- ja Regent-brändinimillä, joihin kuuluu yhteensä kahdeksan risteilyalusta, ja reittikartta kattaa Skandinavian, Venäjän, Välimeren, Pohjois-Amerikan, Aasian, Afrikan ja Etelä-Amerikan.",0.146364539440752,0.47775118408106937
"At one point I was thinking of the idea: ""Oho, you have changed"".","There was one moment where I thought, 'Oh, you've changed.""""","Eräässä vaiheessa mieleeni tuli ajatus: ”Oho, olet muuttunut”.",0.546830932020969,0.5839893639837266
"Behind the pro-democracy campaign was largely the Occupy Central With Love and Peace Movement, which the organisers have threatened to block the operation of the business on the block, if Beijing does not grant genuine universal suffrage for Hong Kong.","Behind much of the pro-democracy campaign in Hong Kong is the Occupy Central With Love and Peace movement, whose organizers have threatened to shut down the financial district if Beijing does not grant authentic universal suffrage.","Demokratiaa puolustavan kampanjan takana oli suurelta osin Occupy Central With Love and Peace -liike, jonka järjestäjät ovat uhanneet estää liikemaailman korttelin toiminnan, jos Peking ei myönnä Hongkongille aitoa yleistä äänioikeutta.",0.629940185026585,0.31984267860236876
Did you get your foot in the actual sti are not large.,"Your feet specifically, no.",Eivät sinun jalkasi varsinaisesti ole suuret.,-1.49884984546381,0.8431400465513902
France arrested the man suspected of terrorism to Nice airport on Saturday.,France arrested a man suspected of terrorism at the Nice airport on Saturday.,Ranska pidätti terrorismista epäillyn miehen Nizzan lentokentällä lauantaina.,0.915191090860324,0.17193506226299815
"Nastola has over the decades, with varying degrees of success, to have been successful in sport through lahjatontti in municipalities.","Over the decades, with the help of the gift lots, Nastola has managed, sometimes succeeding, sometimes not, to keep successful athletes in the municipality.",Nastola on vuosikymmenien varrella vaihtelevalla menestyksellä pitänyt urheilussa menestyneitä lahjatonttien avulla kunnassa.,-0.20972256418265,0.5978159247022314
Spek remind to recapitulate the fire safety in their homes.,SPEK reminds about revising the fire safety at home.,Spek muistuttaa kodin paloturvallisuuden kertaamisesta.,0.376662567965928,0.44761161110775094
"But for what the past is there then, if it does not take lessons - - ",But what is the past for if not to learn from it -,"Mutta mitä varten menneisyys on sitten olemassa, jos siitä ei oteta opiksi --",0.217858449573487,0.5509689171409998
Except perhaps the grandmother think of cephalopods. ,Except maybe to people whose feet are too big.,Paitsi ehkä isojalkaisten mielestä.,-0.810431586163192,0.7065952630002079
The corresponding period last year fire deaths was 31.,"At the same time last year, the number of the fire deaths was 31.",Viime vuonna vastaavaan aikaan palokuolemia oli 31.,0.53367166514479,0.4464908558780707
City board has agreed unanimously that the savings have to be made.,The city board is unanimous that savings must be achieved.,"Kaupunginhallitus on yksimielinen siitä, että säästöjä on saatava aikaan.",0.955959150587538,0.3254262338720279
RP Data results show that house prices in Sydney rose 16.1 percent in Melbourne and 11.7 percent in the previous year.,"The RP Data figures show Sydney home prices rose by 16.1 per cent in the past year, while Melbourne's were up by 11.7 per cent.","RP Datan tulokset osoittavat, että asuntojen hinnat nousivat Sydneyssä 16,1 prosenttia ja Melbournessa 11,7 prosenttia edellisenä vuonna.",0.621645434686179,0.35390341481505533
"Perhaps he, Kevern, wanted the same.","Maybe he, Kevern, did.","Ehkä hän, Kevern, halusi samaa.",-0.188607786412676,0.3605395161113275
"Employees who are not enrolled in the register during the next two weeks, receive no salary, the government release announced.","Employees who failed to register over the next two weeks would no longer be paid, a government statement said.","Työntekijät, jotka eivät ilmoittautuneet rekisteriin seuraavan kahden viikon aikana, eivät saisi enää palkkaa, hallituksen tiedotteessa ilmoitettiin.",0.593537875860996,0.3988940756553311
"According to the public prosecutor, sir Jack Stewart drove the Audi q 3 - unwisely and caused for girls injuries.",Prosecutors said Mr Stewart drove his Audi Q3 without due care and attention and knocked the girl down to her injury.,Syyttäjien mukaan Stewart ajoi Audi Q3 -autollaan varomattomasti ja aiheutti tytölle vammoja.,0.32643905079666,0.6248300872611343
All children do not return to school in Ukraine,Not all children back to school in Ukraine,Kaikki lapset eivät palaa kouluun Ukrainassa,0.335054396338776,0.2385571181028698
"Espanjalaishyökkääjä Fernando Torres Chelsea departure confirmed, but replacement stepped in almost at the same time the door's going to.","It was confirmed that the Spanish striker Fernando Torres will leave Chelsea, but a replacing player entered the club nearly simultaneously.","Espanjalaishyökkääjä Fernando Torresin lähtö Chelseasta varmistui, mutta korvaaja astui sisään lähes samalla ovenavauksella.",-0.329933019714833,0.7379262555660259
Geoffrey Edelstein has declared itself appalled hacker may have stolen his fiancee and the Hollywood A-list star Gabi Grecko nude photos.,Geoffrey Edelsten has vented his disgust at hackers who may have stolen nude images of fiancee Gabi Grecko and a who's who of Hollywood A-listers.,Geoffrey Edelsten on ilmoittanut olevansa pöyristynyt hakkereiden ehkä varastettua hänen kihlattunsa ja Hollywoodin A-listatähden Gabi Greckon alastonkuvia.,0.409206477709124,0.4771604550631883
"Finland's rescue, according to the Trade Unions (Spek) mediaseurannan so far, the fires have already killed 55 people 49 different in the fire.","According to the media tracking of the Central Association of Finland’s Emergency Service Sector (SPEK), already 55 people have died in 49 different fires so far.",Suomen pelastusalan keskusjärjestön (Spek) mediaseurannan mukaan tähän mennessä paloissa on kuollut jo 55 ihmistä 49 eri palossa.,-0.193388831804248,0.4935758192716416
Many of the Gaza Strip near the front of the Nahal Oz 'Community residents are sceptical about the return of the Palestinian grenade killed 4-year-old boy by a policeman in the Community.,"Many residents of Nahal Oz, a community close to the Gaza frontier where a 4-year-old boy was killed by a Palestinian mortar shell, are hesitant about coming back.",Monet Gazan rintaman läheisyydessä sijaitsevan Nahal Ozin yhteisön asukkaista ovat epäileväisiä paluun suhteen palestiinalaisten kranaatin tapettua 4-vuotiaan pojan yhteisössä.,-0.344198346945244,0.47346325942731626
But the chamber passed all the credit for the Wolves fans - and did it in style:,But Salin gave all the credit to the wolf fans – and did it with style:,Mutta Salin siirsi kaiken kunnian susifaneille - ja teki sen tyylillä:,0.0459650386161372,0.33724624202585723
"Adam leaving the garden, he thought.","Adam leaving the garden, she thought.","Aatami lähdössä puutarhasta, hän mietti.",0.157857046789605,0.07350161955472986
"Furthermore, everyone should check that the early fire-fighting instruments are easy to use.","Moreover, everyone should check that the first attack firefighting equipment is easily available.","Lisäksi kaikkien tulisi tarkistaa, että alkusammutusvälineet ovat helposti otettavissa käyttöön.",0.374486381449666,0.36190015949299054
"If they had not helped me, we would not necessarily be returned back.","If they hadn’t helped me, we wouldn’t have necessarily returned.","Jos he eivät olisi auttaneet minua, emme olisi välttämättä palanneet takaisin.",0.776548273622068,0.3257569093496406
"Henry has billie - with frenchin daughter dawn, and through their own child, he has been able to share its love, which itself was him as children.","Having a daughter of his own, Billie, with Dawn French, enabled him to share the love he missed as a child.","Henryllä on Billie-tytär Dawn Frenchin kanssa, ja oman lapsensa kautta hän on pystynyt jakamaan sen rakkauden, joka häneltä itseltään puuttui lapsena.",-0.256404404100361,0.5913832918551575
It is very difficult -,It's very hard.,Se on hyvin vaikeaa –,1.06355140233853,0.3771478784347128
"About Rodgers is 13 years old and he carried out a series of cuts to the feet of Achilles tendon was born crooked. In surgeries, the doctor left the room, he quickly glanced at its research paper, which was said to be suffering from the FA for his disease.","Rodgers said when she was aged 13, after several operations to release her Achilles tendons and straighten out her feet, she took a peak at her medical notes when her consultant left the room which said that she suffered from FA.","Rodgersin ollessa 13-vuotias hänelle suoritettiin useita akillesjänteen leikkauksia jalkojen suoristamiseksi. Leikkausten yhteydessä lääkärin lähdettyä huoneesta hän vilkaisi nopeasti tutkimuspapereitaan, joissa sanottiin hänen kärsivän FA-taudista.",-0.157552075934717,0.6563900388567562
"A comparison of the various sellers, and then elected for an alternative.","No matter what, shop around.","Eri myyjien vertaaminen kannattaa, minkä vaihtoehdon sitten valitseekin.",-0.532023656544783,0.9619796605561158
"The title of the opening period, insinuations raises questions.",The allusive name of the opening episode raises questions.,Avausjakson vihjaileva nimi herättää kysymyksiä.,0.558922871343854,0.44591461459112286
""", if we are quite honest, it was in chaos "", Esme dared go to countries, no society "" 's group cannot say he behaved very well.","""In which, if we are honest with ourselves,"" Esme dared to interject, ""no section of society can claim to have acquitted itself well.","”Jos olemme aivan rehellisiä, siinä kaaoksessa”, Esme uskaltautui jatkamaan, ”yksikään yhteiskunnan ryhmä ei voi sanoa käyttäytyneensä hyvin.",-0.391951801005859,0.7127045339632248
"School opening was the joy of bombs and rockets of tension in the southern Israeli communities, but battle scars are still visible.","The start of school brought a sense of joy and excitement to rocket-scarred communities in southern Israel, but the signs of the fighting remained fresh.","Koulujen avaus aiheutti iloa ja jännitystä rakettien pommittamissa eteläisen Israelin yhteisöissä, mutta taistelujen jäljet ovat edelleen nähtävissä.",-0.249318705748888,0.5470724170649587
"""We've had difficult times in which we are not gone from home anywhere,"" he says.","""There were some difficult times and we didn't leave our houses at all,"" she said.","“Meillä on ollut välillä vaikeita aikoja, jolloin emme lähteneet kotoa minnekään”, hän sanoo.",0.0240881842949098,0.4744335007435391
