translation,reference,source,human_score,metric_score
It is extremely difficult to say why there have been more stolen in Turkey than elsewhere.,"It is extremely difficult to say, why there have been more bicycle thefts in Turku than elsewhere.","On äärimmäisen vaikeaa sanoa, miksi Turussa on varastettu enemmän pyöriä kuin muualla.",0.43221535179693105,0.3089011311531067
One letter to the organization of the persons who is visibly Trump against republican Andrew Weinstein.,"Republican Andrew Weinstein, a vocal anti-Trump Republican, is one of the operatives organizing the letter.",Yksi kirjeen organisoineista henkilöistä on näkyvästi Trumpia vastustava republikaani Andrew Weinstein.,-0.6855069699683829,-0.4411639869213104
"So far, interest in the Olympic types the most is the Sunday-night cycling and the fifth race of the day opened up artistic gymnastics, both of which reached the Olympic channel at a time, almost half a million viewers.","So far, the most interesting Olympic sports have been cycling on Sunday evening and artistic gymnastics that opened the fifth game day. Both of these reached almost half a million viewers at a time on the Olympic channel.","Olympialajeista eniten on toistaiseksi kiinnostanut sunnuntai-illan pyöräily ja viidennen kisapäivän avannut telinevoimistelu, jotka molemmat tavoittivat olympiakanavalle kerrallaan lähes puoli miljoonaa katsojaa.",0.184294877939701,0.48321300745010376
"to Monday by application did downloaded 150,000 times.","By Monday, the application had been downloaded 150,000 times.",Maanantaihin mennessä sovellus oli ladattu 150 000 kertaa.,-0.113325483083429,0.3233325481414795
"Ihalainen says, that grievance come visible eduskuntavaali upon also pensioner's taxation promise to tasa-arvoistaa to earner see.","Ihalainen says this disadvantage emerged just before the general election, and it was promised the pensioners’ taxation would be made more equal compared to the wage-earners.","Ihalainen sanoo, että epäkohta tuli esille eduskuntavaalien alla ja eläkeläisten verotusta luvattiin tasa-arvoistaa palkansaajiin nähden.",-1.00525565206727,-0.4640903174877167
Embassy do tried to aspire particularly Hua Hinissa being Finnish let information city's situation.,"The Embassy has attempted to contact especially those Finns that are in Hua Hin, in order to get information about the town’s situation.",Suurlähetystö on koettanut tavoitella erityisesti Hua Hinissa olevia suomalaisia saadakseen tietoa kaupungin tilanteesta.,-0.7625933565882391,-0.28070068359375
"He said Thai BSB:the authors purpose has been to destroy the country's tourism, because all the attacks have occurred in tourist areas.","He said to Thai BSB that the offenders’ purpose has been to destroy the tourism in the country, since all the attacks happened in tourist attractions.","Hän sanoi Thai BSB:lle, että tekijöiden tarkoitus on ollut tuhota maan turismia, koska kaikki iskut ovat tapahtuneet turistikohteissa.",0.62502932656584,0.8455159068107605
"At the same time, Phelps won the gold medal in the fourth generation of the same type as the first swimmer in successive world cups.","At the same time, Phelps became the first swimmer to win Olympic gold from the same individual event in four consecutive Games.",Samalla Phelps saavutti ensimmäisenä uimarina saman lajin olympiakultaa neljänsissä perättäisissä kisoissa.,-0.0087599909602198,0.2329053282737732
"It is a stir from scratch, if it comes to (host) for dressing up.","It’s much ado about nothing, if the (commentator's) dressing causes it.","Se on kohua tyhjästä, jos se tulee (juontajan) pukeutumisesta.",-0.520196137512532,-0.5808806419372559
"G1-news site along terrorism due to suppressed persons they hear to same group, who's limbs to poles arrest already in July.","According to news website G1, the persons arrested for terrorism are part of the same group, whose members were arrested by the police already in July.","G1-uutissivuston mukaan terrorismin takia pidätetyt henkilöt kuuluvat samaan ryhmään, jonka jäseniä poliisi pidätti jo heinäkuussa.",-0.5668707153371422,-0.323644757270813
"He was left stranded as a result of Kolari, and other karkasivat, the Finnish päävalmentaja Joakim Wilenius said.","She got stuck because of the crash, and others got away, told Joakim Wilenius, Finland’s head coach.","Hän jäi kolarin takia jumiin, ja muut karkasivat, Suomen päävalmentaja Joakim Wilenius kertoi.",-0.7262626331785581,-0.8410753607749939
The People's first reported the news.,The first to report the matter was Kansan Uutiset.,Asiasta kertoi ensin Kansan Uutiset.,-0.8464775336978321,-0.09719367325305939
Chancellor Juha Sipilä (kesk) also foreign minister Timo Soini (ps) do as mind Turkey's human right from situation.,Prime Minister Juha Sipilä (Centre) and Foreign Minister Timo Soini agree on the human rights situation in Turkey.,Pääministeri Juha Sipilä (kesk) ja ulkoministeri Timo Soini (ps) ovat yhtä mieltä Turkin ihmisoikeustilanteesta.,-0.40704309797103494,-0.11251238733530045
"Putin with Ivanov did self asked transfer to second tasks also proposed Persecution instead, Russia Today tells.","Putin said that Ivanov himself had requested a transfer to another role, and had proposed Vaino as a candidate for his position, reports Russia Today.","Putinin mukaan Ivanov oli itse pyytänyt siirtoa toisiin tehtäviin ja ehdottanut Vainoa tilalleen, Russia Today kertoo.",-0.486183246407946,-0.5513688325881958
"Last year, the Flow to get you rolling-stock company had a turnover of about EUR 6 million.",Last year the turnover of the limited company that manages Flow was about six million euros.,Viime vuonna Flow'ta pyörittävän osakeyhtiön liikevaihto oli noin kuusi miljoonaa euroa.,-0.155160728877478,0.00440625287592411
"Acute war in situation varusmies is told to combat mission just multiple month after sotilasvala's swearing, tells Finnish.","In an acute war situation, the conscripts won’t be sent to battle until several months after they have sworn their oath, says Keskisuomalainen.","Akuutissa sotatilanteessa varusmiehiä käsketään taistelutehtäviin vasta usean kuukauden jälkeen sotilasvalan vannomisesta, kertoo Keskisuomalainen.",-0.7807067616567691,-0.7592976093292236
"Länsipuolella houses in the air may have been contaminated with microbial auditor estimates that kuistin to get through the inside, too.","According to the inspector’s evaluation, on the west side of the house microbe-infested air could also enter to the inside of the house through the porch.",Länsipuolella taloa mikrobien saastuttamaa ilmaa saattoi tarkastajan arvion mukaan päästä kuistin kautta myös sisätiloihin.,-0.6063071085271221,-0.5521333813667297
I learned that all the time is not to impose a total and peak.,I learned that you don’t have to require perfection and top result from yourself all the time.,"Opin, että koko ajan ei ole pakko vaatia itseltään täydellistä ja huippua.",-0.583881538703388,-0.2836270034313202
Economists were shocked when their voice was not.,"The economists were shocked, when their voices were not heard.","Ekonomistit järkyttyivät, kun heidän äänensä ei kuulunut.",-0.105905938373292,0.3998921513557434
"They the jobs, housing and public services.","They concern jobs, accommodation, and public services.","Ne koskevat työpaikkoja, asuntoja ja julkisia palveluja.",-0.46286388704151205,0.24888017773628235
The development of the real estate market in London has already been ensitietoja.,There have already been some early information about the development of London real estate market.,Lontoon kiinteistömarkkinoiden kehityksestä on jo saatu ensitietoja.,-0.39128752701378705,-0.34565505385398865
"According to them, prices for all properties in London wound 3.3% from June to July.","According to this data, all the real estate prices in London went down 3,3 per cent from June to July.","Niiden mukaan Lontoon kaikkien kiinteistöjen hinnat laskivat 3,3 prosenttia kesäkuusta heinäkuuhun.",0.0763223883126321,0.8128722310066223
It does not go far when it sits firmly next to the middle box.,"In no time at all, it decidedly sit next to the box in the centre.","Ei mene kauaakaan, kun se istuu päättäväisesti keskimmäisen laatikon viereen.",-0.39657561482358294,0.3543439507484436
"12-0, and the united Kingdom had barely touched the ball.",12-0 and GB had hardly touched the ball.,"12-0, ja Iso-Britannia oli hädin tuskin koskenut palloon.",0.5942944460441,0.8296449780464172
"Mata Viliame's last-minute paint was frosting in Fidi's cake, which did not need to be peeled.",Mata Viliame iced the Fijian cake that didn't need icing with another try in the dying moments.,"Mata Viliame viime hetken maalillaan oli kuorrutus Fidin kakussa, joka ei kuorrutusta tarvinnut.",-0.27667995082659697,-0.35243886709213257
"The couple set up a rough rhythm, which their competitors do not reach.",The pair set a punishing rhythm that their rivals could never match.,"Pari asetti rankan rytmin, johon heidän kilpailijansa eivät yltäneet.",0.452213726242814,0.5265042781829834
Iceland exchanges Panama leakage wallow government's,Iceland changes its government that was dirtied in the Panama leaks,Islanti vaihtaa Panama-vuotojen ryvettämän hallituksen,-0.9020010571612391,-0.4674528241157532
"However, the oldest was assessed for 392 years - albeit in the direction or others for up to 120 years.","The oldest was estimated to be 392 years, however the variation can be as much as plus or minus 120 years.",Vanhimman iäksi arvioitiin 392 vuotta - tosin heitto suuntaan tai toiseen voi olla jopa 120 vuotta.,-0.0611412019403362,0.0005271825939416885
"Almodóvar has written a manuscript on the Nobel Laureate in 2013, based on the three Novel of Alice Munro, Canadian.","Almodóvar has written the script based on three short stories by Alice Munro, a Canadian who received the Nobel prize for literature in 2013.",Almodóvar on tehnyt käsikirjoituksen kirjallisuuden Nobelilla 2013 palkitun kanadalaisen Alice Munron kolmen novellin pohjalta.,-0.294576207330268,0.3142343759536743
Based on Alice Munro's three survivors.,Based on three short stories by Alice Munro.,Perustuu Alice Munron kolmeen novelliin.,-1.00783324489483,-0.5710665583610535
The truck had drifted to the left in a curving bend out of the way and fell to its ditch.,"The lorry had drifted out of the road on a left curve, and toppled over into a ditch.",Rekka oli ajautunut vasemmalle kaartuvassa mutkassa ulos tieltä ja kaatunut kyljelleen ojaan.,0.554702340123836,0.6951452493667603
"The Chairman of the Parafesty Association, Arto pipe, mentioned that the festival is financially accessible and the event can be held in the coming year.","The president of Joensuu’s Parafestyhdistys, Arto Pippuri, estimated that the festival will recover financially, and the event can be arranged also next year.","Joensuun Parafestyhdistyksen puheenjohtaja Arto Pippuri arvioi, että festivaali pääsee taloudellisesti jaloilleen, ja tapahtuma voidaan järjestää myös ensi vuonna.",-0.0243504758344271,0.23497861623764038
Their dad Markus Koli helps and advises the brothers with their own experience.,"Their father, Markus Koli, helps and advises the brothers based on his own experience.",Heidän isänsä Markus Koli auttaa ja neuvoo veljeksiä oman kokemuksensa myötä.,0.676531624522227,0.9658375382423401
"Snapchatin along anime do moved inspiration's source to filter, but something's observers with the do racist.","Snapchat says this filter is inspired by anime, but some observers say it's racially insensitive.","Snapchatin mukaan anime on toiminut inspiraation lähteenä suodattimelle, mutta joidenkin tarkkailijoiden mukaan se on rasistinen.",-0.835329452431822,-0.45504406094551086
"Ergo when Snapchat advertise in this in week to something to users lentil, each give to them skew eyes, skew teeth also rotund cheeks, any critics they call such racist caricature from Asian humans - ""kelta face"" therefore yellowfaceksi.","So when it pushed a lens to some users this week that gave them slanted eyes, distorted teeth and puffy cheeks, some critics called it a racist caricature of Asian people - ""yellowface.""","Joten kun Snapchat mainosti tällä viikolla joillekin käyttäjille linssiä, joka antoi heille vinot silmät, vinot hampaat ja pulleat posket, jotkut kriitikot kutsuivat sitä rasistiseksi karikatyyriksi aasialaisista ihmisistä - ”keltanaamaksi” eli yellowfaceksi.",-0.48840519743399397,-0.025071464478969574
"Schiff and Democrats have said that they have not found evidence that the White House had tried to put pressure on the Centcomin analyytikkoja to reconcile its conclusions ""on the set or political kerrontaan.""","But Mr. Schiff and the Democrats said they found no evidence that the White House tried to pressure Centcom analysts to fit their conclusions to a ""preset or political narrative.""","Schiff ja demokraatit sanoivat, että he eivät löytäneet todistusaineistoa siitä, että Valkoinen talo olisi yrittänyt painostaa Centcomin analyytikkoja sovittamaan päätelmänsä ”ennalta asetettuun tai poliittiseen kerrontaan”.",-0.272388625241738,-0.02386300638318062
"The day after making three goals as the team wins Japan's 6-1, Katie Bam made the first two goals of the US women's ground-hockey team on Thursday when the Americans won 3-0 in India.","One day after scoring three goals in a 6-1 victory over Japan, Katie Bam scored the first two goals for the United States women's field hockey team on Thursday as the Americans defeated India, 3-0.","Päivä sen jälkeen, kun oli tehnyt kolme maalia joukkueen voittaessa Japanin 6-1, Katie Bam teki torstaina Yhdysvaltain naisten maahockeyjoukkueen kaksi ensimmäistä maalia amerikkalaisten voittaessa Intian 3-0.",0.45657074773055395,0.6883024573326111
"Further away from the focal point, partly in the shadow of the centre, these are the species that not everyone universally unacceptable: atmospheric tolls, flexibility, calculation, westwooken.","Further from the center, partly in shadow, are those sports not universally acknowledged: air-pistol shooting, archery, badminton, taekwondo.","Kauempana keskiöstä, osittain varjossa, ovat ne lajit, joita kaikki eivät yleisesti hyväksy: ilmapistooliammunta, jousiammunta, sulkapallo, taekwondo.",-1.03287620228497,-0.6150734424591064
But that can be changed.,But that may be changing.,Mutta tämä voi olla muuttumassa.,0.429603448097016,0.6944916248321533
"On Friday, Trump tried once again to return to the subject.","On Friday, Mr. Trump tried again to return to that subject.",Perjantaina Trump yritti jälleen palata aiheeseen.,1.3539333784388101,1.0245747566223145
"He mocked ”poor, pathetic” television experts, who are trying to get him out, saying ”They will not succeed!”","He mocked the ""poor, pathetic"" television pundits who try to figure him out and said, ""They can't!""","Hän pilkkasi ”huonoja, säälittäviä” television asiantuntijoita, jotka yrittävät saada hänestä selvää sanoen ”He eivät onnistu!”",0.29598429583869,0.7336281538009644
"The Revived Verb opened last November in Greenpointi, less than a mile from its original location.","A revived Verb Cafe opened last November in Greenpoint, less than a mile north of the original location.","Elvytetty Verb avautui viime marraskuussa Greenpointiin, alle mailin päähän alkuperäisestä sijainnistaan.",0.7316067958501451,0.7666978240013123
"On Thursday, he raised the problem in his economic adjustment in Michigan.","On Thursday, she raised the issue during an economic speech in Michigan.",Torstaina hän nosti ongelman esiin talouspuheessaan Michiganissa.,0.17891569865266,0.08089510351419449
"Clinton's meeting Omahassa Nebraska system last week, Buffett, whose Berkshire Hathaway -konglomeraatti is located there, challenged Trumpin to meet and exchange veroilmoituksia.","At a Clinton rally last week in Omaha, Nebraska, Buffett, whose Berkshire Hathaway conglomerate is based there, challenged Trump to meet and exchange tax returns.","Clintonin kokouksessa Nebraskan Omahassa viime viikolla Buffett, jonka Berkshire Hathaway -konglomeraatti sijaitsee siellä, haastoi Trumpin tapaamaan ja vaihtamaan veroilmoituksia.",-0.7157634813738771,-0.15638110041618347
Lanzmann write.,Lanzmann wrote.,Lanzmann kirjoitti.,0.632420721097764,0.9912735819816589
"Russian companies will continue to existing links to Iran, while the new companies are ready to come to the market.","Russian companies are resuming existing ties with Iran, while new firms are ready to get access to the market.","Venäläiset yritykset jatkavat olemassa olevia siteitään Iraniin, kun taas uudet yritykset ovat valmiita pääsemään markkinoille.",0.5120764304384949,0.7518602013587952
"And at the leisure time, perhaps only in order to see Mr Kourtyye and this children, he is a true television start.","And, in her downtime, possibly just as a way still to see sister Kourtney and her kids, she's on reality television.","Ja vapaa-ajallaan, mahdollisesti vain nähdäkseen sisartaan Kourtneyta ja tämän lapsia, hän on tosi-tv-tähti.",-0.287511596939358,-0.42223650217056274
"On Thursday, Facebook claimed that Adblockin new filters were worrying, because they would prevent a portion of the site other than the ad content.",On Thursday Facebook claimed that Adblock's new filters were concerning because they would also block some non-advertising content on the site.,"Torstaina Facebook väitti, että Adblockin uudet suodattimet olivat huolestuttavia, koska ne estäisivät myös osan sivuston muusta kuin mainossisällöstä.",0.7500330968315769,0.761761486530304
"Although Venus most likely was once habitable, it was exposed to excessive heat and ultra-violet light for several billion years.","Though likely once habitable, Venus was -- over the course of several billion years -- exposed to too much heat and ultraviolet light.","Vaikka Venus todennäköisesti olikin joskus asuttava, se altistui liialle lämmölle ja ultraviolettivalolle useiden miljardien vuosien aikana.",0.8030960899910171,0.790858268737793
"Rebull and he's colleague they describe last analyysiaan Plejadien from revolutions per minute three articles, who is published soon Astronomical Journal -in publication.","Rebull and her colleagues detailed their latest analysis of Pleiades spin rates in three new papers, soon to be published in the Astronomical Journal.","Rebull ja hänen kollegansa kuvasivat viimeisintä analyysiaan Plejadien pyörimisnopeuksista kolmessa artikkelissa, jotka julkaistaan pian Astronomical Journal -julkaisussa.",-0.37408277474119106,-0.3974141478538513
from Own mind he's enthusiasm reflect opposite.,"To me, his enthusiasm implied the opposite.",Omasta mielestäni hänen intonsa kuvasti vastakkaista.,-0.0729669552501123,0.03310578316450119
"In the months after the open hostility, and taking into account the possibility of a full-blown disaster for Nato-member Turkey's stability when firing down Russian combat aircraft, it is surely better that the two leaders are again not even on speaking terms.",But after months of open hostility - and given the potential for utter disaster when Nato member Turkey shot down that Russian fighter jet - it is surely better that the two leaders are at least talking again.,"Kuukausien avoimen vihamielisyyden jälkeen, ja kun otetaan huomioon mahdollisuus täyteen katastrofiin Nato-jäsen Turkin ampuessa alas venäläisen taistelulentokoneen, on varmasti parempi, että kaksi johtajaa ovat taas edes puheväleissä.",-0.108634230349358,0.2872866988182068
The bank's strategies have used the RB2 body of this kind to protect other consumer financed bronchings.,"During that time, brand strategists have used 'RBS' to protect other consumer finance brands.",Pankin strategit ovat käyttäneet tällä aikaa ’RBS’-tuotemerkkiä suojaamaan muita kuluttajarahoitusbrändejä.,-0.30439334468076595,0.17943231761455536
"In a nutshell, explained players use älypuhelimiaan while looking Pokémon, which are tracked by GPS, and that after the discovery of can be ”photographed” (phone screenshot), or ”catch”.","In a nutshell, players on smartphones go out looking for Pokémons, which are tracked with a GPS and, once found, can be 'photographed' (via a screenshot on your phone) or 'captured'.","Pähkinänkuoressa selitettynä pelaajat käyttävät älypuhelimiaan etsiessään Pokémoneja, joita jäljitetään GPS:n avulla, ja jotka löytämisen jälkeen voidaan ”valokuvata” (puhelimen ruutukaappauksen avulla) tai ”pyydystää”.",-0.10059660981208401,0.3254791796207428
"""When he fire first repeats to huts, ensiajatukseni did, that do not can to this.","When he first came home my initial thought was, I can't do this.","”Kun hän tuli ensimmäistä kertaa kotiin, ensiajatukseni oli, että en pysty tähän.",-0.9000520216353671,-1.179768681526184
"He said that on Thursday, a handful of houses were reported flooding, but so far no frustration has been reported on Friday.","He said a handful of houses were reported as flooded Thursday, but none have been reported so far Friday.","Hän sanoi, että torstaina kourallisen taloja kerrottiin tulvineen, mutta toistaiseksi perjantaina ei ole raportoitu yhtään tulvatapausta.",0.6286267647770339,0.7116300463676453
"We will bring more affordable and accessible voimisteluvalmennusta who live in the communities where Simonen, Gabbyn and Laurien innostamat many young girls.","We must bring more affordable and accessible gymnastics training to the communities of countless young girls who are inspired by Simone, Gabby and Laurie.","Meidän tulee tuoda edullisempaa ja saatavilla olevaa voimisteluvalmennusta yhteisöihin, joissa asuvat Simonen, Gabbyn ja Laurien innostamat lukuiset nuoret tytöt.",-0.795630547051514,-0.5724350810050964
People who have already received one scene have an increased risk of getting one.,People who have already have one attack are at a higher risk of having another.,"Henkilöillä jotka ovat jo saaneet yhden kohtauksen, on kohonnut riski saada toinen.",-0.257435719319665,0.4766295552253723
"Sports commentator Byron Mac reckon, that he's microphone did away from end, when he began to share something own opinions women 4x200 -metri's freestyle in message final.",Commentator Byron MacDonald thought his mic was turned off when he started to dispense some of his own opinions at the end of the women's 4x200m freestyle relay final.,"Selostaja Byron MacDonald luuli, että hänen mikrofoninsa oli pois päältä, kun hän alkoi jakaa joitakin omia mielipiteitään naisten 4x200 metrin vapaauinnin viestifinaalissa.",-0.0938684558380863,-0.16343992948532104
"Mr Macdonaldi, who coloured the CBC's colour, was consulted: 'that young 14-year-old from China has baby.","MacDonald, who was brought on board CBC's commentary team to provide 'color' could be heard saying: 'That little 14-year-old from China dropped the ball, baby'.","MacDonaldin, joka tuli CBC:n selostajatiimiin tuomaan ”väriä”, kuultiin sanovan: ”Tuo pikkuinen 14-vuotias Kiinasta möhläsi, baby.",-0.8748356002504442,-0.4986349940299988
The CBC had requested to forgive more than 90 times from people who had ignored the comments.,CBC ended up apologizing more than 90 times to people who had tweeted in response to the remark,"CBC päätyi pyytämään anteeksi yli 90 kertaa ihmisiltä, jotka olivat twiitanneet vastauksena kommenttiin.",-0.45145655674961405,0.41260677576065063
"Heittelimme the air a lot of crazy ideas, and we came up with the idea of the 'tavallista soitetaanpa Ianille'. ""","We did a lot of crazy brainstorming that ended in the idea ""let's call Ian.""","Heittelimme ilmaan paljon hulluja ideoita, ja päädyimme ajatukseen ’soitetaanpa Ianille’.”",-0.61568011928586,-0.9386978149414062
"He added: 'it is a pity that the people were not responsible for their own and their family behaviour, because that concealment is always the last procedure which Mr Cornwall Housing is thinking.",He added: 'It is a shame that the tenant failed to accept any responsibility for the behaviour of her and her family as eviction is always the last course of action that Cornwall Housing considers.,"Hän lisäsi: ”On sääli, että asukas ei ottanut mitään vastuuta omasta ja perheensä käytöksestä, sillä häätö on aina viimeinen Cornwall Housingin harkitsema menettelytapa.",0.31558603648644296,0.2436920702457428
Eksoten result did 4.3 million euros ylijäämäinen in first vuosipuolisko.,"Eksote’s result showed a surplus of 4,3 million euros during the first half of the year.","Eksoten tulos oli 4,3 miljoonaa euroa ylijäämäinen ensimmäisellä vuosipuoliskolla.",-1.2011772628864799,-1.0835411548614502
Sotilasvalan vowed to 70 varusmiestä.,70 conscripts swore the oath.,Sotilasvalan vannoi 70 varusmiestä.,-0.257832875952372,-1.578101634979248
"RTA-Service workers do not go into town Brachyscome afloat, but their work is not entirely julkistakaan.","The employees in an RTA unit do not walk around with their collars turned up, but their work is not completely public, either.","RTA-yksikön työntekijät eivät kulje kaupungilla kaulukset pystyssä, mutta heidän työnsä ei ole täysin julkistakaan.",-0.8344683505571501,-0.7056531310081482
Next at once to thieves is left gloves in hand.,"The next time, the thieves will use gloves.",Seuraavalla kerralla varkaisiin lähdetään hanskat kädessä.,-1.17922874492178,-0.7729285955429077
"It is not a question of not only amateurs, but it includes a sense of the importance of the collection, the: the parents are more likely to keep their feelings inside vinyylien buyers a little bit (56% vs 53%) and 69% versus 66%) shall attempt (.","It is not just an act of hoarding by hobbyists, either - it has emotional significance: older vinyl buyers are slightly more likely to keep their feelings to themselves (56% versus 53%) and enjoy being alone (69% versus 66%).","Kysymys ei ole myöskään vain harrastajien keräilystä, vaan siihen sisältyy tunnemerkitystä: vanhemmat vinyylien ostajat hieman todennäköisemmin pitävät tunteensa sisällään (56 % vs 53 %) ja nauttivat yksinolosta (69 % vs 66 %).",-0.233521553250094,-0.2919759750366211
